,0,1,2,3,4
0,3,3,,,
1,2,,4,,
2,,3,3,,
3,0,3,3,,
4,1,,,5,
5,,0,,6,
6,1,1,,4,
7,,,3,3,
8,1,,2,3,
9,,0,1,5,
10,0,0,0,6,
11,0,,,,6
12,,0,,,6
13,0,1,,,5
14,,,4,,2
15,0,,4,,2
16,,1,1,,4
17,0,0,2,,4
18,,,,2,4
19,0,,,4,2
20,,2,,2,2
21,0,0,,4,2
22,,,1,3,2
23,0,,0,2,4
24,,0,2,4,0
25,0,0,2,1,3
