,0,1,2,3,4
0,1,5,,,
1,1,,5,,
2,,4,2,,
3,0,3,3,,
4,0,,,6,
5,,1,,5,
6,0,0,,6,
7,,,2,4,
8,0,,2,4,
9,,0,2,4,
10,0,0,2,4,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,0,0,,6
17,0,0,0,,6
18,,,,3,3
19,0,,,3,3
20,,0,,2,4
21,0,0,,2,4
22,,,0,6,0
23,0,,1,3,2
24,,0,0,2,4
25,1,0,0,3,2
