,0,1,2,3,4
0,0,6,,,
1,0,,6,,
2,,1,5,,
3,0,1,5,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,0,6,
8,0,,0,6,
9,,0,0,6,
10,0,0,3,3,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,0,2,,4
17,0,0,1,,5
18,,,,1,5
19,0,,,1,5
20,,0,,2,4
21,0,0,,4,2
22,,,0,0,6
23,0,,0,2,4
24,,0,1,3,2
25,0,0,2,1,3
