,0,1,2,3,4
0,5,1,,,
1,2,,4,,
2,,2,4,,
3,1,5,0,,
4,1,,,5,
5,,2,,4,
6,0,0,,6,
7,,,5,1,
8,0,,2,4,
9,,1,4,1,
10,1,2,1,2,
11,0,,,,6
12,,2,,,4
13,1,4,,,1
14,,,4,,2
15,0,,6,,0
16,,2,3,,1
17,0,0,5,,1
18,,,,6,0
19,1,,,4,1
20,,0,,2,4
21,0,0,,4,2
22,,,4,1,1
23,0,,2,4,0
24,,0,2,4,0
25,0,0,2,4,0
