,0,1,2,3,4
0,6,0,,,
1,3,,3,,
2,,5,1,,
3,1,4,1,,
4,5,,,1,
5,,4,,2,
6,4,1,,1,
7,,,6,0,
8,0,,6,0,
9,,5,1,0,
10,0,2,3,1,
11,3,,,,3
12,,4,,,2
13,3,2,,,1
14,,,5,,1
15,0,,5,,1
16,,4,1,,1
17,1,2,3,,0
18,,,,6,0
19,0,,,6,0
20,,0,,6,0
21,1,3,,2,0
22,,,6,0,0
23,0,,5,0,1
24,,1,3,2,0
25,1,1,4,0,0
