,0,1,2,3,4
0,3,3,,,
1,1,,5,,
2,,3,3,,
3,1,3,2,,
4,0,,,6,
5,,2,,4,
6,1,4,,1,
7,,,4,2,
8,0,,4,2,
9,,1,5,0,
10,0,2,4,0,
11,0,,,,6
12,,0,,,6
13,2,3,,,1
14,,,4,,2
15,0,,6,,0
16,,0,6,,0
17,0,1,5,,0
18,,,,6,0
19,0,,,6,0
20,,0,,6,0
21,0,3,,3,0
22,,,5,1,0
23,0,,6,0,0
24,,0,6,0,0
25,0,1,4,1,0
