,0,1,2,3,4
0,3,3,,,
1,0,,6,,
2,,4,2,,
3,1,2,3,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,2,4,
8,0,,2,4,
9,,2,3,1,
10,1,2,0,3,
11,0,,,,6
12,,2,,,4
13,0,1,,,5
14,,,4,,2
15,0,,1,,5
16,,1,1,,4
17,0,0,1,,5
18,,,,2,4
19,0,,,1,5
20,,1,,2,3
21,1,0,,3,2
22,,,2,2,2
23,0,,2,2,2
24,,1,0,0,5
25,1,1,0,0,4
