,0,1,2,3,4
0,4,2,,,
1,0,,6,,
2,,3,3,,
3,1,3,2,,
4,0,,,6,
5,,2,,4,
6,2,0,,4,
7,,,4,2,
8,0,,5,1,
9,,3,3,0,
10,0,0,4,2,
11,0,,,,6
12,,0,,,6
13,0,4,,,2
14,,,3,,3
15,0,,3,,3
16,,2,0,,4
17,0,1,1,,4
18,,,,3,3
19,0,,,5,1
20,,1,,3,2
21,0,0,,5,1
22,,,1,1,4
23,0,,4,2,0
24,,0,3,2,1
25,0,1,1,2,2
