,0,1,2,3,4
0,6,0,,,
1,1,,5,,
2,,2,4,,
3,4,2,0,,
4,3,,,3,
5,,1,,5,
6,3,2,,1,
7,,,6,0,
8,1,,4,1,
9,,5,1,0,
10,0,3,2,1,
11,2,,,,4
12,,2,,,4
13,0,1,,,5
14,,,5,,1
15,2,,2,,2
16,,2,2,,2
17,2,1,2,,1
18,,,,5,1
19,0,,,6,0
20,,1,,4,1
21,1,1,,4,0
22,,,3,1,2
23,0,,3,2,1
24,,3,2,1,0
25,2,0,3,1,0
