,0,1,2,3,4
0,6,0,,,
1,6,,0,,
2,,6,0,,
3,6,0,0,,
4,6,,,0,
5,,6,,0,
6,6,0,,0,
7,,,6,0,
8,6,,0,0,
9,,6,0,0,
10,6,0,0,0,
11,6,,,,0
12,,6,,,0
13,6,0,,,0
14,,,5,,1
15,6,,0,,0
16,,6,0,,0
17,6,0,0,,0
18,,,,6,0
19,6,,,0,0
20,,6,,0,0
21,5,1,,0,0
22,,,6,0,0
23,6,,0,0,0
24,,6,0,0,0
25,6,0,0,0,0
