,0,1,2,3,4
0,1,5,,,
1,0,,6,,
2,,0,6,,
3,0,5,1,,
4,0,,,6,
5,,0,,6,
6,0,6,,0,
7,,,0,6,
8,0,,5,1,
9,,0,6,0,
10,0,5,0,1,
11,1,,,,5
12,,0,,,6
13,0,6,,,0
14,,,0,,6
15,0,,6,,0
16,,2,4,,0
17,0,2,3,,1
18,,,,0,6
19,0,,,5,1
20,,0,,6,0
21,0,4,,1,1
22,,,0,5,1
23,0,,6,0,0
24,,0,6,0,0
25,0,0,6,0,0
