,0,1,2,3,4
0,3,3,,,
1,1,,5,,
2,,4,2,,
3,1,2,3,,
4,0,,,6,
5,,2,,4,
6,0,2,,4,
7,,,5,1,
8,0,,6,0,
9,,0,6,0,
10,0,1,5,0,
11,0,,,,6
12,,3,,,3
13,1,1,,,4
14,,,6,,0
15,0,,6,,0
16,,1,5,,0
17,0,0,6,,0
18,,,,6,0
19,0,,,6,0
20,,1,,5,0
21,0,0,,6,0
22,,,5,1,0
23,0,,6,0,0
24,,0,5,1,0
25,0,0,4,2,0
