,0,1,2,3,4
0,3,3,,,
1,0,,6,,
2,,1,5,,
3,0,4,2,,
4,1,,,5,
5,,0,,6,
6,0,1,,5,
7,,,4,2,
8,0,,4,2,
9,,1,3,2,
10,0,1,4,1,
11,1,,,,5
12,,2,,,4
13,0,2,,,4
14,,,4,,2
15,0,,6,,0
16,,1,5,,0
17,0,2,3,,1
18,,,,2,4
19,0,,,6,0
20,,0,,6,0
21,0,0,,6,0
22,,,3,3,0
23,0,,3,3,0
24,,1,2,3,0
25,0,1,3,2,0
