,0,1,2,3,4
0,5,1,,,
1,6,,0,,
2,,6,0,,
3,4,2,0,,
4,6,,,0,
5,,6,,0,
6,3,2,,1,
7,,,6,0,
8,1,,5,0,
9,,3,2,1,
10,4,2,0,0,
11,4,,,,2
12,,6,,,0
13,4,1,,,1
14,,,5,,1
15,1,,5,,0
16,,6,0,,0
17,2,3,1,,0
18,,,,6,0
19,0,,,6,0
20,,5,,1,0
21,3,1,,2,0
22,,,5,1,0
23,1,,4,1,0
24,,3,1,2,0
25,2,3,1,0,0
