,0,1,2,3,4
0,3,3,,,
1,2,,4,,
2,,4,2,,
3,4,1,1,,
4,5,,,1,
5,,3,,3,
6,1,5,,0,
7,,,6,0,
8,0,,6,0,
9,,6,0,0,
10,1,4,1,0,
11,6,,,,0
12,,5,,,1
13,0,6,,,0
14,,,6,,0
15,1,,5,,0
16,,4,2,,0
17,1,5,0,,0
18,,,,6,0
19,4,,,2,0
20,,4,,2,0
21,2,4,,0,0
22,,,6,0,0
23,1,,5,0,0
24,,5,1,0,0
25,0,6,0,0,0
