,0,1,2,3,4
0,0,6,,,
1,0,,6,,
2,,1,5,,
3,0,1,5,,
4,0,,,6,
5,,1,,5,
6,0,1,,5,
7,,,2,4,
8,0,,1,5,
9,,0,0,6,
10,0,0,2,4,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,0,1,,5
17,0,0,0,,6
18,,,,0,6
19,0,,,1,5
20,,0,,0,6
21,0,0,,1,5
22,,,0,0,6
23,0,,1,2,3
24,,0,0,0,6
25,0,0,0,1,5
