,0,1,2,3,4
0,6,0,,,
1,3,,3,,
2,,6,0,,
3,0,5,1,,
4,0,,,6,
5,,4,,2,
6,0,1,,5,
7,,,5,1,
8,0,,4,2,
9,,1,4,1,
10,0,1,5,0,
11,0,,,,6
12,,1,,,5
13,0,0,,,6
14,,,1,,5
15,0,,4,,2
16,,0,3,,3
17,0,1,2,,3
18,,,,5,1
19,0,,,6,0
20,,0,,5,1
21,0,0,,5,1
22,,,3,1,2
23,0,,4,1,1
24,,0,1,4,1
25,0,1,4,1,0
