,0,1,2,3,4
0,4,2,,,
1,1,,5,,
2,,3,3,,
3,0,5,1,,
4,1,,,5,
5,,1,,5,
6,1,1,,4,
7,,,4,2,
8,0,,4,2,
9,,0,3,3,
10,0,1,3,2,
11,0,,,,6
12,,5,,,1
13,0,2,,,4
14,,,4,,2
15,0,,4,,2
16,,1,4,,1
17,0,2,4,,0
18,,,,5,1
19,0,,,5,1
20,,0,,6,0
21,0,2,,3,1
22,,,0,6,0
23,0,,1,5,0
24,,0,4,2,0
25,0,1,3,2,0
