,0,1,2,3,4
0,4,2,,,
1,3,,3,,
2,,6,0,,
3,1,4,1,,
4,4,,,2,
5,,5,,1,
6,3,2,,1,
7,,,4,2,
8,4,,2,0,
9,,2,2,2,
10,3,2,1,0,
11,2,,,,4
12,,2,,,4
13,2,2,,,2
14,,,2,,4
15,2,,1,,3
16,,2,1,,3
17,2,0,1,,3
18,,,,3,3
19,0,,,1,5
20,,0,,5,1
21,1,2,,2,1
22,,,4,1,1
23,2,,1,2,1
24,,2,0,1,3
25,1,1,0,3,1
