,0,1,2,3,4
0,0,6,,,
1,0,,6,,
2,,0,6,,
3,0,1,5,,
4,0,,,6,
5,,0,,6,
6,0,2,,4,
7,,,0,6,
8,0,,1,5,
9,,1,0,5,
10,0,1,0,5,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,1,0,,5
17,0,0,0,,6
18,,,,0,6
19,0,,,1,5
20,,0,,1,5
21,0,0,,0,6
22,,,1,2,3
23,0,,0,2,4
24,,0,0,0,6
25,0,0,0,0,6
