,0,1,2,3,4
0,0,6,,,
1,0,,6,,
2,,0,6,,
3,0,1,5,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,0,6,
8,0,,2,4,
9,,0,0,6,
10,0,0,1,5,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,0,0,,6
17,0,0,2,,4
18,,,,0,6
19,0,,,0,6
20,,0,,1,5
21,0,0,,2,4
22,,,0,1,5
23,0,,0,1,5
24,,0,0,1,5
25,0,0,0,1,5
