,0,1,2,3,4
0,2,4,,,
1,0,,6,,
2,,3,3,,
3,2,1,3,,
4,0,,,6,
5,,0,,6,
6,0,1,,5,
7,,,3,3,
8,0,,4,2,
9,,1,1,4,
10,0,0,6,0,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,3,,3
15,0,,4,,2
16,,2,2,,2
17,0,1,3,,2
18,,,,6,0
19,0,,,5,1
20,,0,,4,2
21,0,0,,6,0
22,,,4,2,0
23,0,,3,2,1
24,,0,3,2,1
25,0,0,2,3,1
