,0,1,2,3,4
0,0,6,,,
1,0,,6,,
2,,1,5,,
3,0,2,4,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,2,4,
8,0,,2,4,
9,,0,1,5,
10,0,0,0,6,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,2,,4
16,,0,2,,4
17,0,0,0,,6
18,,,,1,5
19,0,,,2,4
20,,0,,3,3
21,0,0,,1,5
22,,,0,1,5
23,0,,0,3,3
24,,0,1,2,3
25,0,0,1,3,2
