,0,1,2,3,4
0,3,3,,,
1,2,,4,,
2,,3,3,,
3,4,0,2,,
4,2,,,4,
5,,1,,5,
6,1,0,,5,
7,,,3,3,
8,1,,0,5,
9,,2,0,4,
10,2,0,0,4,
11,1,,,,5
12,,1,,,5
13,2,0,,,4
14,,,1,,5
15,2,,0,,4
16,,3,0,,3
17,3,0,0,,3
18,,,,1,5
19,3,,,0,3
20,,1,,0,5
21,2,0,,0,4
22,,,4,0,2
23,1,,0,0,5
24,,2,0,0,4
25,4,0,0,0,2
