,0,1,2,3,4
0,1,5,,,
1,0,,6,,
2,,2,4,,
3,2,0,4,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,0,6,
8,0,,2,4,
9,,2,0,4,
10,1,0,2,3,
11,0,,,,6
12,,1,,,5
13,0,0,,,6
14,,,1,,5
15,0,,0,,6
16,,0,0,,6
17,0,0,1,,5
18,,,,0,6
19,0,,,1,5
20,,0,,0,6
21,0,0,,2,4
22,,,0,1,5
23,1,,0,2,3
24,,0,0,0,6
25,0,1,0,2,3
