,0,1,2,3,4
0,6,0,,,
1,2,,4,,
2,,5,1,,
3,1,3,2,,
4,1,,,5,
5,,2,,4,
6,0,1,,5,
7,,,5,1,
8,0,,4,2,
9,,2,4,0,
10,0,1,1,4,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,1,,5
16,,0,1,,5
17,0,0,3,,3
18,,,,3,3
19,0,,,3,3
20,,0,,2,4
21,0,0,,5,1
22,,,1,1,4
23,0,,1,5,0
24,,1,0,2,3
25,0,0,2,1,3
