,0,1,2,3,4
0,6,0,,,
1,2,,4,,
2,,1,5,,
3,1,5,0,,
4,2,,,4,
5,,4,,2,
6,2,2,,2,
7,,,5,1,
8,1,,5,0,
9,,2,4,0,
10,0,5,1,0,
11,2,,,,4
12,,2,,,4
13,1,1,,,4
14,,,6,,0
15,0,,6,,0
16,,5,1,,0
17,0,2,3,,1
18,,,,6,0
19,0,,,6,0
20,,2,,4,0
21,1,2,,3,0
22,,,5,1,0
23,0,,6,0,0
24,,0,6,0,0
25,1,3,2,0,0
