,0,1,2,3,4
0,2,4,,,
1,0,,6,,
2,,2,4,,
3,0,0,6,,
4,0,,,6,
5,,0,,6,
6,0,1,,5,
7,,,3,3,
8,0,,3,3,
9,,0,3,3,
10,0,0,1,5,
11,0,,,,6
12,,0,,,6
13,1,1,,,4
14,,,0,,6
15,0,,3,,3
16,,1,0,,5
17,0,0,4,,2
18,,,,6,0
19,0,,,6,0
20,,0,,6,0
21,0,0,,6,0
22,,,1,4,1
23,0,,0,6,0
24,,0,0,6,0
25,0,0,0,6,0
