,0,1,2,3,4
0,1,5,,,
1,3,,3,,
2,,2,4,,
3,2,4,0,,
4,3,,,3,
5,,1,,5,
6,1,4,,1,
7,,,4,2,
8,0,,5,1,
9,,0,2,4,
10,0,3,2,1,
11,2,,,,4
12,,1,,,5
13,0,2,,,4
14,,,3,,3
15,0,,4,,2
16,,2,2,,2
17,2,2,2,,0
18,,,,3,3
19,0,,,3,3
20,,0,,5,1
21,1,0,,5,0
22,,,2,3,1
23,0,,1,4,1
24,,0,3,2,1
25,1,0,2,2,1
