,0,1,2,3,4
0,3,3,,,
1,1,,5,,
2,,5,1,,
3,1,3,2,,
4,3,,,3,
5,,2,,4,
6,0,4,,2,
7,,,5,1,
8,0,,5,1,
9,,0,5,1,
10,0,2,1,3,
11,0,,,,6
12,,1,,,5
13,2,1,,,3
14,,,4,,2
15,0,,4,,2
16,,3,3,,0
17,1,0,4,,1
18,,,,1,5
19,0,,,2,4
20,,1,,4,1
21,0,0,,5,1
22,,,2,3,1
23,0,,2,1,3
24,,0,0,4,2
25,1,2,0,2,1
