,0,1,2,3,4
0,1,5,,,
1,1,,5,,
2,,1,5,,
3,1,2,3,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,1,5,
8,0,,3,3,
9,,0,2,4,
10,0,0,0,6,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,0,0,,6
17,0,0,0,,6
18,,,,0,6
19,0,,,1,5
20,,0,,2,4
21,0,0,,3,3
22,,,0,1,5
23,0,,0,3,3
24,,0,0,0,6
25,0,0,0,2,4
