,0,1,2,3,4
0,3,3,,,
1,0,,6,,
2,,5,1,,
3,0,6,0,,
4,4,,,2,
5,,3,,3,
6,3,2,,1,
7,,,6,0,
8,0,,6,0,
9,,3,3,0,
10,0,2,4,0,
11,5,,,,1
12,,5,,,1
13,4,2,,,0
14,,,6,,0
15,0,,5,,1
16,,4,2,,0
17,0,2,3,,1
18,,,,5,1
19,0,,,6,0
20,,2,,4,0
21,0,0,,5,1
22,,,4,2,0
23,0,,5,1,0
24,,1,5,0,0
25,0,3,3,0,0
