,0,1,2,3,4
0,3,3,,,
1,4,,2,,
2,,3,3,,
3,3,0,3,,
4,3,,,3,
5,,0,,6,
6,4,0,,2,
7,,,2,4,
8,2,,2,2,
9,,2,1,3,
10,0,1,1,4,
11,1,,,,5
12,,3,,,3
13,0,0,,,6
14,,,4,,2
15,0,,0,,6
16,,0,0,,6
17,0,0,0,,6
18,,,,0,6
19,0,,,1,5
20,,3,,1,2
21,0,0,,0,6
22,,,2,0,4
23,0,,0,0,6
24,,0,0,0,6
25,0,0,0,1,5
