,0,1,2,3,4
0,5,1,,,
1,1,,5,,
2,,2,4,,
3,1,5,0,,
4,0,,,6,
5,,2,,4,
6,0,2,,4,
7,,,4,2,
8,0,,5,1,
9,,0,4,2,
10,0,2,2,2,
11,0,,,,6
12,,2,,,4
13,0,2,,,4
14,,,2,,4
15,0,,3,,3
16,,1,1,,4
17,1,0,3,,2
18,,,,4,2
19,0,,,5,1
20,,2,,4,0
21,1,2,,2,1
22,,,6,0,0
23,0,,2,4,0
24,,0,2,2,2
25,0,1,2,1,2
