,0,1,2,3,4
0,6,0,,,
1,2,,4,,
2,,5,1,,
3,2,2,2,,
4,1,,,5,
5,,2,,4,
6,1,1,,4,
7,,,2,4,
8,0,,4,2,
9,,0,5,1,
10,0,3,3,0,
11,1,,,,5
12,,0,,,6
13,2,2,,,2
14,,,3,,3
15,0,,4,,2
16,,0,4,,2
17,0,1,3,,2
18,,,,4,2
19,0,,,6,0
20,,0,,6,0
21,0,0,,6,0
22,,,3,1,2
23,0,,2,4,0
24,,0,3,3,0
25,0,1,1,3,1
