,0,1,2,3,4
0,6,0,,,
1,5,,1,,
2,,6,0,,
3,2,2,2,,
4,1,,,5,
5,,6,,0,
6,2,4,,0,
7,,,6,0,
8,3,,3,0,
9,,4,2,0,
10,3,2,1,0,
11,6,,,,0
12,,5,,,1
13,4,1,,,1
14,,,6,,0
15,4,,2,,0
16,,4,2,,0
17,3,3,0,,0
18,,,,6,0
19,3,,,3,0
20,,6,,0,0
21,4,2,,0,0
22,,,6,0,0
23,1,,5,0,0
24,,2,3,1,0
25,2,2,2,0,0
