,0,1,2,3,4
0,5,1,,,
1,2,,4,,
2,,5,1,,
3,3,1,2,,
4,1,,,5,
5,,1,,5,
6,1,1,,4,
7,,,3,3,
8,0,,5,1,
9,,2,3,1,
10,1,1,2,2,
11,1,,,,5
12,,3,,,3
13,1,0,,,5
14,,,3,,3
15,1,,1,,4
16,,1,3,,2
17,0,0,1,,5
18,,,,4,2
19,0,,,6,0
20,,0,,6,0
21,0,0,,5,1
22,,,5,1,0
23,0,,0,5,1
24,,0,1,4,1
25,0,2,2,1,1
