,0,1,2,3,4
0,5,1,,,
1,5,,1,,
2,,6,0,,
3,5,1,0,,
4,3,,,3,
5,,4,,2,
6,5,1,,0,
7,,,6,0,
8,3,,2,1,
9,,6,0,0,
10,5,1,0,0,
11,2,,,,4
12,,5,,,1
13,2,1,,,3
14,,,6,,0
15,3,,2,,1
16,,5,0,,1
17,5,0,0,,1
18,,,,6,0
19,5,,,0,1
20,,4,,1,1
21,4,0,,1,1
22,,,3,0,3
23,2,,3,0,1
24,,5,1,0,0
25,3,2,1,0,0
