,0,1,2,3,4
0,2,4,,,
1,0,,6,,
2,,2,4,,
3,0,5,1,,
4,0,,,6,
5,,0,,6,
6,0,0,,6,
7,,,1,5,
8,0,,3,3,
9,,1,3,2,
10,0,0,1,5,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,0,,6
15,0,,0,,6
16,,0,0,,6
17,0,0,0,,6
18,,,,2,4
19,0,,,3,3
20,,0,,1,5
21,0,0,,4,2
22,,,1,2,3
23,0,,1,2,3
24,,0,0,3,3
25,0,0,0,3,3
