,0,1,2,3,4
0,4,2,,,
1,0,,6,,
2,,3,3,,
3,0,1,5,,
4,0,,,6,
5,,1,,5,
6,0,1,,5,
7,,,2,4,
8,0,,3,3,
9,,1,1,4,
10,0,0,1,5,
11,0,,,,6
12,,1,,,5
13,0,3,,,3
14,,,1,,5
15,1,,4,,1
16,,0,3,,3
17,0,1,4,,1
18,,,,4,2
19,0,,,5,1
20,,0,,3,3
21,0,1,,3,2
22,,,3,2,1
23,1,,1,3,1
24,,1,1,3,1
25,0,0,4,2,0
