,0,1,2,3,4
0,3,3,,,
1,0,,6,,
2,,1,5,,
3,0,1,5,,
4,0,,,6,
5,,0,,6,
6,1,0,,5,
7,,,3,3,
8,1,,1,4,
9,,0,2,4,
10,0,1,1,4,
11,0,,,,6
12,,1,,,5
13,0,0,,,6
14,,,2,,4
15,0,,0,,6
16,,0,0,,6
17,0,0,0,,6
18,,,,2,4
19,0,,,2,4
20,,0,,0,6
21,0,0,,3,3
22,,,0,2,4
23,0,,0,1,5
24,,0,0,0,6
25,0,0,0,3,3
