,0,1,2,3,4
0,4,2,,,
1,5,,1,,
2,,3,3,,
3,4,1,1,,
4,3,,,3,
5,,5,,1,
6,3,1,,2,
7,,,6,0,
8,4,,1,1,
9,,3,2,1,
10,2,3,1,0,
11,3,,,,3
12,,3,,,3
13,3,2,,,1
14,,,5,,1
15,3,,2,,1
16,,4,1,,1
17,4,1,0,,1
18,,,,5,1
19,2,,,3,1
20,,5,,0,1
21,0,3,,3,0
22,,,3,3,0
23,4,,0,1,1
24,,2,2,2,0
25,2,1,0,2,1
