,0,1,2,3,4
0,5,1,,,
1,4,,2,,
2,,4,2,,
3,1,2,3,,
4,1,,,5,
5,,3,,3,
6,3,2,,1,
7,,,4,2,
8,0,,5,1,
9,,4,1,1,
10,2,4,0,0,
11,2,,,,4
12,,3,,,3
13,3,3,,,0
14,,,5,,1
15,1,,5,,0
16,,2,4,,0
17,3,0,1,,2
18,,,,6,0
19,0,,,6,0
20,,1,,5,0
21,2,4,,0,0
22,,,6,0,0
23,1,,2,2,1
24,,2,3,1,0
25,0,3,2,1,0
