,0,1,2,3,4
0,2,4,,,
1,0,,6,,
2,,5,1,,
3,2,0,4,,
4,0,,,6,
5,,2,,4,
6,0,0,,6,
7,,,4,2,
8,0,,5,1,
9,,1,3,2,
10,1,1,4,0,
11,0,,,,6
12,,1,,,5
13,1,0,,,5
14,,,4,,2
15,0,,3,,3
16,,2,3,,1
17,0,1,3,,2
18,,,,2,4
19,0,,,4,2
20,,1,,1,4
21,0,1,,5,0
22,,,2,3,1
23,0,,1,3,2
24,,0,4,0,2
25,0,0,3,2,1
