,0,1,2,3,4
0,3,3,,,
1,4,,2,,
2,,6,0,,
3,2,3,1,,
4,0,,,6,
5,,3,,3,
6,2,3,,1,
7,,,5,1,
8,2,,2,2,
9,,1,3,2,
10,0,4,1,1,
11,0,,,,6
12,,1,,,5
13,1,2,,,3
14,,,2,,4
15,1,,4,,1
16,,1,1,,4
17,1,2,0,,3
18,,,,3,3
19,1,,,2,3
20,,2,,2,2
21,4,1,,1,0
22,,,4,1,1
23,0,,4,2,0
24,,2,0,1,3
25,0,0,1,2,3
