,0,1,2,3,4
0,5,1,,,
1,1,,5,,
2,,3,3,,
3,1,1,4,,
4,0,,,6,
5,,1,,5,
6,0,0,,6,
7,,,3,3,
8,1,,4,1,
9,,0,1,5,
10,0,0,0,6,
11,0,,,,6
12,,0,,,6
13,0,1,,,5
14,,,0,,6
15,0,,3,,3
16,,0,4,,2
17,0,0,1,,5
18,,,,6,0
19,0,,,4,2
20,,0,,4,2
21,0,0,,6,0
22,,,1,4,1
23,0,,0,5,1
24,,0,2,3,1
25,0,0,1,5,0
