,0,1,2,3,4
0,1,5,,,
1,0,,6,,
2,,2,4,,
3,0,2,4,,
4,0,,,6,
5,,0,,6,
6,0,1,,5,
7,,,3,3,
8,0,,4,2,
9,,2,2,2,
10,0,0,1,5,
11,0,,,,6
12,,0,,,6
13,0,0,,,6
14,,,1,,5
15,0,,1,,5
16,,0,0,,6
17,0,0,2,,4
18,,,,3,3
19,0,,,4,2
20,,0,,0,6
21,0,0,,4,2
22,,,2,3,1
23,0,,1,4,1
24,,0,1,5,0
25,0,0,2,3,1
